0.000000000000000000e+00,0.000000000000000000e+00,6.338340360000000510e+04,6.667287724999999045e+04,0.000000000000000000e+00,6.557638603333332867e+04,7.281322814000000653e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.256103514999999607e+04,6.968822815000000992e+04,0.000000000000000000e+00,7.288632756666665955e+04,8.372331586000000243e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176470588235294101e-01,1.176470588235294101e-01,0.000000000000000000e+00,1.764705882352941291e-01,5.882352941176470784e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.384999999999997122e-02,6.315000000000003944e-02,0.000000000000000000e+00,5.854000000000000176e-02,6.844000000000001471e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.512182352941176255e-01,1.000000000000000000e+00
4.967726320000000123e+04,6.831761410000000615e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.132200009999999747e+04,6.119042109999999957e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.039999999999996483e-02,3.371999999999997222e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.109950000000000214e-01,1.000000000000000000e+00
9.134392990000000282e+04,0.000000000000000000e+00,6.886585970000000088e+04,6.941410529999999562e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.722112290000000212e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.954568430000000080e+04,0.000000000000000000e+00,6.557638599999999860e+04,6.612463159999999334e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.134392990000000282e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.570000000000004725e-02,0.000000000000000000e+00,5.230000000000001315e-02,6.918999999999997375e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.545999999999998042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.398999999999999966e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.765756029999999737e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.899743869999999879e+04,7.018143750000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.151856410000000324e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.119042114999999467e+04,7.057868626666667114e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.968000000000004857e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.110500000000002152e-02,5.730666666666661690e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.013691666666666824e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.545678809999999794e+04,6.227145988000000216e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.859385369999999239e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.870003130000000237e+04,0.000000000000000000e+00,6.980041740000000573e+04,6.767686527999999817e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.343458727500001260e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.586219349999999395e+04,0.000000000000000000e+00,9.090909090909091161e-02,4.545454545454545303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.636363636363636465e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909091161e-02,0.000000000000000000e+00,4.190000000000004832e-02,5.703400000000011932e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.554999999999999716e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.799999999999981171e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.365927272727272268e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.461147379999999976e+04,5.954568430000000080e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.583954389999999694e+04,4.775840355000000272e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,6.666666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.244000000000003325e-02,5.321499999999995678e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.823866666666666692e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.545678809999999794e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.031015757000000012e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.844000000000004746e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.426300000000000345e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.899743864999999641e+04,6.283515796666667302e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.493676613333333080e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.475401759999999194e+04,5.771819886666666571e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.147550883333332604e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.818181818181818232e-01,2.727272727272727071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.454545454545454142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000003020e-02,5.250333333333334629e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.621333333333328186e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.451672727272727559e-01,1.000000000000000000e+00
8.717493480000000272e+04,0.000000000000000000e+00,5.966528225000000384e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.870003125000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.200118959999999788e+04,0.000000000000000000e+00,6.425022435000000405e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.883516639999998733e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.039999999999936087e-03,0.000000000000000000e+00,4.504000000000001058e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.485000000000001985e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.571440000000000059e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.063053319999999803e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.293748304999999527e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.014790770000000339e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.295196179999999003e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.844000000000004746e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.255250000000002975e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.461479999999999724e-01,1.000000000000000000e+00
